cluster_id,behavior_signature,medoid_legacy_id,member_count,selected_seed,recheck_candidates_selected,selection_reason
cluster_d52feb39e558a3c2048c,"fnd6_newqv1300_wcapq::ts_zscore((field#field/cap),#)",legacy_c5ebe903dd104756ac065c6b,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d53ec8d19fe1318a4b74,"correlation_last_90_days_spy::group_rank(field#field,subindustry)",legacy_1a3187ccf9fd23f51ecfa434,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d541b4b3e68d5b4b1fb3,"antidilutive_securities_excluded_eps::group_neutralize(ts_zscore(field/cap,#)+(ts_rank(vwap/close,#)),sector)",legacy_3009baec6d8a0c5923167233,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d55905f2cdd49469d3ef,"anl4_fs_guidances_advanced_af_nd_ebitda_maxguidance::group_neutralize(ts_zscore(field/cap,#)+(ts_rank(vwap/close,#)),industry)",legacy_8cf6f242748f42482f200bb1,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d567b3527f3f02e106a8,"growth_potential_rank_derivative::group_neutralize(rank(ts_delta(field,#)),market)",legacy_20b83ecb23de49fe0ece988a,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d5764ce40b9a79035a0b,"anl4_fs_detail_estimates_advanced_af_nd_totassets_number::group_neutralize(ts_rank(field/cap,#),subindustry)",legacy_d573af71c7e168db4ce66287,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d57c28f250b7f1a86d18,"dividend::group_neutralize(rank(field/cap),subindustry)",legacy_699b46ae37d788f15bde10fd,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d583ec15fa2f648dda59,"max_adjusted_eps_guidance|max_operating_cashflow_guidance::group_neutralize(ts_corr(rank(field/cap),rank(field/cap),#),sector)",legacy_8429870096785dda35a89f13,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d5878d3ef757b90110e8,"recurring_assets_fair_value_lvl1::group_neutralize(ts_zscore(field/cap,#),industry)",legacy_2c7eff4361a4e7277f4ad944,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d58e417e6c23d5d0bf92,"fnd6_exre::group_rank((field/cap),industry)",legacy_9ad627c98ff0fbaa7a286e7c,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d58ea7fe8ef9061d93a6,"fnd6_dvpa::group_rank(ts_delta(field,#)/cap,subindustry)",legacy_a8b9ea6d953bd0ba58882c31,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d59d2c453af785630c99,"mdl177_valanalystmodel_qva_capexdep::(group_rank(field#field/cap,subindustry))*rank(volume/(#+field#))",legacy_65381970d218a5d2ff9685dd,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d5a5fec7873a35a45c0d,"mdl177_deepvaluefactor_ebitdap_alt::group_neutralize(rank(ts_mean(field#field/cap,#)),industry)",legacy_354281467af0d4187c62f9e0,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d5ac7fa51cda7a95c62c,"fnd6_newa2v1300_opeps::(group_rank(field#field/cap,subindustry))*rank(volume/(#+field#))",legacy_929e2aee5c86dbfd93a79425,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d5ad9d180cefe6c7f0e3,"fnd7_ointfund_21fspe::group_neutralize(ts_zscore(field#field,#),subindustry)",legacy_778dc9cc75113217670c050e,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d5b65185c30a9025404c,"mdl177_2_liquidityriskfactor_nlassets::group_neutralize(ts_zscore(field#field/cap,#)-ts_zscore(field#field/cap,#),industry)",legacy_34dc8e2ee03f0ceada88c2a8,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d5bf13da86b893e885cd,"capex_to_total_assets::(group_rank(field/cap,subindustry))*rank(ts_mean(volume,#)/field#)",legacy_7294c17c37e4e03b16484e8d,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d5c30e8d46fa9ddcc65f,"-::group_neutralize(rank(ts_mean(volume,#)/field#),subindustry)",legacy_014896fa8ebb6b3efed81507,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d5c9571e20aa77f2a917,"anl4_fs_detail_estimates_advanced_af_nd_ebitda_mean::group_neutralize(ts_zscore(field,#),subindustry)",legacy_033c62b61cb31fa53ce892c9,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d5cd10c5dc0219d261b0,"dividend_min_guidance_quarterly::group_rank(field,subindustry)",legacy_8f528fe86143ecd9da0259df,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d5cd579fd7511bc1fba0,"anl4_fs_detail_estimate_1qf_v4_nd_ebitda_number::(group_rank(ts_delta(field,#)/cap,market))*rank(ts_mean(volume,#)/field#)",legacy_aae41f7a6df0fa4548cee3bd,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d5d8661dce5a508040ed,"fnd6_newa1v1300_epspi::group_neutralize(ts_rank(ts_delta(field#field,#)/cap,#),market)",legacy_6adb458807bf8d2b536377c2,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d5d9670fbf8eae5d6845,"max_adjusted_eps_guidance::group_neutralize(rank(field/cap),sector)",legacy_1f7a3409c6e6889f26592b1c,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d5df96aa641518d98d40,"fscore_bfl_quality::group_rank(field/cap,subindustry)",legacy_1f08999cab9fff2d7400a5aa,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d5e7a825ad296ec05097,"fnd6_mfma2_revt::group_neutralize(rank(field/cap),bucket(rank(cap),field=""#,#,#""))",legacy_5ec9770ed1ad9b36c33cb561,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d5ec4e370bb719d4c4f2,"deferred_federal_income_tax_expense|max_free_cashflow_guidance::group_neutralize(rank(ts_delta(field,#)/cap)rank(ts_delta(field,#)/cap),subindustry)",legacy_14a2cbaa7b6f1feb893862d1,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d5ed6362a0b2ad70a587,"ebitda_reported_value::(group_rank(field/cap,sector))*rank(ts_mean(volume,#)/field#)",legacy_8de1a0869ee8001c65539741,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d5f26cb49aa550aca390,"correlation_last_60_days_spy::group_neutralize(ts_zscore(field#field,#),industry)",legacy_9cd27713c04bfb2375a31d7e,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d5fc41a22ad7b44ff16a,"mdl177_2_liquidityriskfactor_booklev::group_neutralize(ts_zscore(ts_delta(field#field,#)/cap,#)*rank(ts_mean(volume,#)/field#),market)",legacy_0bf4d1d864347eb5cf89a508,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d6008a8ab5a74f091a09,"anl4_fs_guidances_advanced_qf_nd_ebitda_minguidance::(group_rank(ts_delta(field,#)/cap,market))*rank(ts_mean(volume,#)/field#)",legacy_17b01fdc9d44ca51149304ae,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d600a9c91ac2d5f4c976,"stddev_fy2_eps_estimates_to_price::group_neutralize(ts_zscore(field/cap,#)*rank(ts_mean(volume,#)/field#),subindustry)",legacy_9f8fe5cef1ff3d1000a6a207,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d60367668a98d6f5c90a,"max_total_goodwill_guidance::group_rank(ts_mean(field,#),subindustry)",legacy_204b3b8ab40c1640f5b6c412,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d615debc6765d23f7242,"fnd6_newqv1300_prcepsq::group_neutralize(ts_zscore(field#field/cap,#)+(ts_rank(vwap/close,#)),sector)",legacy_776450691968e39a8532a669,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d61c902491ceefd37695,"anl4_fs_detail_estimate_1qf_v4_nd_totassets_mean::(group_rank(field/cap,market))*rank(ts_mean(volume,#)/field#)",legacy_5af87b658104c630aad8589f,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d61e170c256a4ea205a8,"fnd6_newa2v1300_xopteps::(group_rank(ts_delta(field#field,#)/cap,market))*rank(ts_mean(volume,#)/field#)",legacy_f26e70ef213cfd71b7ea369b,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d61f6d698a2fda820c22,"anl4_fs_detail_estimate_1qf_v4_nd_totassets_number::(group_rank(field/cap,subindustry))*rank(volume/(#+field#))",legacy_5b223c38859f138c4edc8db0,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d63ac5baa65589c4f1be,"mdl177_2_historicalgrowthfactor_chgepsp::group_neutralize(ts_rank(ts_corr(field#field,field#,#),#),industry)",legacy_1d101da11eaa778dd5925bde,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d63de784a88d9ae6f6f2,"anl4_fs_detail_estimates_advanced_af_nd_totassets_mean|anl4_fs_guidances_advanced_qf_nd_ebitda_maxguidance::group_neutralize(ts_rank(field/cap,#)-ts_rank(field/cap,#),market)",legacy_2afa993e99eaed7cdd75f327,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d64cd4caf80d33e6e6ad,"non_option_equity_awards_forfeited_count::group_neutralize((ts_zscore(field/cap,#)-ts_zscore(field/cap,#))*rank(ts_mean(volume,#)/field#),market)",legacy_c654754c35dac2f788bb4590,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d65d8bc74a7e0019ebae,"mdl77_growthanalystmodel_qga_opmarginsales::group_neutralize(rank(ts_delta(field#field,#))rank(ts_delta(close,#)),subindustry)",legacy_7fee18f1d21bd0475dd6767b,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d664b20f857fc1a8967a,"mdl177_2_sensitivityfactor400_y2aepsgpc::group_rank(ts_mean(field#field#field,#),subindustry)",legacy_a3b3c7713fd95c0cd4051bee,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d666e42c2b616179731b,"sales_estimate_count_2::ts_rank(field,#)",legacy_741de3a2e74f8064da8dc79b,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d672f326f3f6fb50e0eb,"mdl177_2_valueanalystmodel_qva_yoychgshares::group_neutralize(ts_zscore(field#field,#)*rank(ts_mean(volume,#)/field#),industry)",legacy_35eae21cffb6042298300b28,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d67518db3b77fa579018,"operating_profit_max_guidance_qtr::group_neutralize(ts_decay_linear(ts_zscore(field/cap,#),#),sector)",legacy_411b37789df2698d5aaae014,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d67ab26f7639470787e4,"min_adjusted_net_income_guidance::group_rank(field/cap,subindustry)",legacy_e5f55cb441b6c73723e603fd,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d67eaaeb78d664a12afa,"mdl177_earningsmomemtummodel_fc_cvfy2eps_alt::group_neutralize(ts_zscore(ts_delta(field#field,#)/cap,#)*rank(ts_mean(volume,#)/field#),subindustry)",legacy_efe0d1b6182e54fc130e1d65,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d684eea678a998854759,"eps::(group_rank(field/cap,subindustry))*rank(ts_mean(volume,#)/field#)",legacy_a2bc85ff8ed83de15b4bc8c3,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d689ad2cd5d12a574e52,"anl4_fs_detail_estimates_advanced_af_nd_totassets_median::group_neutralize(ts_zscore(field/cap,#)-ts_zscore(field/cap,#),sector)",legacy_010cc31f6e20f810c9ee91f3,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d6b0d8f07d6a2c395afb,"anl4_fs_detail_estimate_1qf_v4_nd_ebitda_high::group_neutralize(ts_zscore(field/cap,#)-ts_zscore(field/cap,#),market)",legacy_86924c4d1efd183ca73ef688,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d6b392dcca38e93cde12,"income_tax_expense_total_3|recurring_assets_fair_value_lvl2::group_neutralize(ts_corr(rank(field/cap),rank(field/cap),#),subindustry)",legacy_6e2d20750d15c7534c39d4f4,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d6c2c70363f82c437bf3,"-::group_neutralize(rank(ts_corr(close,ts_mean(volume,#),#)),subindustry)",legacy_c1b061b832a54fbdb1167f2c,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d6c7db98f146e51dffe9,"assets_fair_value_lvl1::group_neutralize(ts_rank(ts_delta(field,#)/cap,#),market)",legacy_252f73af5c9033397876ab58,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d6cbafec4ab5fa740835,"cash|debt_st::group_rank((field/cap)-(field/cap),subindustry)",legacy_b050de1c521f2224d782a4ae,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d6cf25c947deb269f4aa,"fnd6_cptnewqv1300_oeps12::group_neutralize(rank(ts_mean(field#field#/cap,#)),subindustry)",legacy_6cc2d06f0219eff9629eadd8,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d6d8d68e016fad739071,"mdl77_2qe_av_amv::ts_rank(field#field,#)",legacy_5bb66a3127e3d8660e48d1e5,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d6e5e7d7408b478f7e40,"unsystematic_risk_last_360_days::group_neutralize(ts_rank(field#field,#),sector)",legacy_09a5ab3b945520638a725028,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d6f6d35098ee42f72a87,"mdl77_2industryrrelativevaluefactor_curindebitdap_::group_neutralize(ts_rank(ts_delta(field#field,#)/cap,#),market)",legacy_8830a45954e0d7e6848017b5,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d6fe60a6ffbfc1296a82,"unsystematic_risk_last_60_days::group_neutralize(ts_zscore(field#field,#)+ts_decay_linear(zscore(vwap/close),#),market)",legacy_b060294a6e12313f3bdc61ae,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d70587c89fd74164710a,dividend_max_guidance_value::rank(field/cap),legacy_2c472bdd0dc88429c8357434,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d70abeca465a202351b8,mdf_ite_q::rank(field),legacy_a7999f3c1404fa2894fa9173,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d70bb877925a7890f8d8,"anl4_fs_detail_estimate_1qf_v4_nd_totassets_mean::(group_rank(ts_delta(field,#)/cap,subindustry))*rank(volume/field#)",legacy_1c3aa73fe2383b4289d83ae3,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d723f5724f75429e03b6,"anl4_fs_detail_estimate_1qf_v4_nd_ebitda_median::group_neutralize(rank(ts_mean(field/cap,#)),subindustry)",legacy_7592b695972db89140ede8b1,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d7255cafe1d9b7ab6f40,"cashflow_invst|fnd6_newqv1300_lltq::group_neutralize(rank(field#field/field),bucket(rank(cap),field=""#,#,#""))",legacy_3367afd91f40bd4bbb7d9443,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d7275676c15bec85d197,"anl4_fs_detail_estimates_advanced_af_nd_totassets_low::(group_rank(field/cap,market))*rank(ts_mean(volume,#)/field#)",legacy_965cb1193a8bf29df790b60b,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d734fc0a6b0b7056ec4c,"fnd6_newqv1300_prcepsq::group_neutralize(ts_zscore(field#field/cap,#)*rank(ts_mean(volume,#)/field#),subindustry)",legacy_177e51fa62d4c43e9aeb3777,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d73bc7662ad908d91bca,"fnd6_newqv1300_drltq::ts_rank((field#field/cap),#)",legacy_597c9e226a292aa4f86bc0ae,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d73ebf12fed8dd2f7147,"operating_profit_before_depr_amort_max_guidance_qtr::group_neutralize(ts_rank(ts_delta(field,#)/cap,#),industry)",legacy_13d0a927fbced7bdcb7fe548,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d743db84d9cf1cb6fc18,"anl4_fs_detail_estimates_advanced_af_nd_totassets_median::group_rank(ts_delta(field,#)/cap,market))+(ts_rank(vwap/close,#)",legacy_d23a75fa33a245555d001766,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d745c26f5196b23cc794,"stddev_fy1_eps_estimates_to_price::group_neutralize(ts_zscore(field/cap,#)*rank(ts_std_dev(returns,#)),subindustry)",legacy_fc74f600c2108b27bfd67bb6,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d74cde4148a1f4849a6e,"ttm_operating_income_to_ev::group_neutralize(ts_zscore(field/cap,#)*rank(ts_std_dev(returns,#)),market)",legacy_8b4ebc59a93bbbf76beec6c8,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d751a66faf651477f3d4,"ebitda_reported_value::(ts_rank(field/cap,#))*rank(ts_mean(volume,#)/(#+field#))",legacy_3a7444900d6082a02e145169,3,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d756cf9cc0ff65c12e9b,"annual_intangible_assets_net_carrying_value::(group_rank(ts_delta(field,#)/cap,subindustry))*rank(volume/field#)",legacy_4b6461d09740e7af3bb43111,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d762a3e87f19870ea3b4,"fnd6_newa2v1300_ppent::group_neutralize(rank(ts_mean(field#field/cap,#)),subindustry)",legacy_00e41a2e125909437d28eade,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d763a2c58f32486247e7,"cashflow_fin::group_rank((field/cap),industry)",legacy_a2b4eb29f852c12f961bd87f,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d7742d4f0654ddf4ded7,"debt::rank(ts_mean((field/cap),#))",legacy_55b32f20f92e93451750116a,3,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d7819d929e257cf08ecf,"cashflow_fin::group_rank(ts_mean((field/cap),#),subindustry)",legacy_6b70512af754f20748541659,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d7861a5198c2dfcd5e33,"gross_profit_margin_ttm_2|recurring_assets_fair_value_lvl3::group_neutralize(ts_zscore(field/cap,#)-ts_zscore(field/cap,#),sector)",legacy_885ad76bf91d4e78ce1ad36f,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d7930b531dba733a3a57,"anl4_fs_actual_1qf_v4_nd_ebitda_value::group_neutralize((group_rank(field/cap,sector))*rank(ts_std_dev(returns,#)),sector)",legacy_c4185a07fe6f35a18f41a120,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d796efb35dda0254a41b,"capex_to_total_assets::group_neutralize(ts_mean(((group_rank(ts_delta(field,#)/cap,industry))+(rank(ts_delta(close,#)))),#),industry)",legacy_04fb44a5ac7ca6c1afb6f8c2,3,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d79983fec8bdce5554a8,"anl4_fs_guidances_advanced_qf_nd_ebitda_maxguidance::group_neutralize(ts_rank(ts_delta(field,#)/cap,#),sector)",legacy_2280573126cee25de84cb136,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d7a3596348b8f3ef7749,"anl4_fs_detail_estimate_1qf_v4_nd_ebitda_high|return_assets::group_neutralize(ts_rank(field/cap,#)-ts_rank(field/cap,#),market)",legacy_e2bbbf718931f09798a24ac8,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d7ac2988a47a9d49adc3,"net_customer_intangible_assets::group_neutralize(ts_zscore(field/cap,#)*rank(ts_std_dev(returns,#)),market)",legacy_095118e23216eed81365dda3,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d7b336857b144d0c2e94,"anl4_fs_detail_estimate_1qf_v4_nd_ebitda_high::group_neutralize(ts_decay_linear(ts_zscore(field/cap,#),#),industry)",legacy_d22f2a54f2900066347ff821,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d7b6a5869b8dfa75d389,"mdl177_2_globaldevnorthamerica_v502_ebitdaev::group_neutralize(ts_zscore(field#field#field/cap,#)+(ts_rank(vwap/close,#)),sector)",legacy_eefe4cd4bb58e8a02602a769,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d7b74800e6a1945c5c18,"debt_issuance_proceeds_2::group_neutralize(ts_zscore(field/cap,#)*rank(ts_mean(volume,#)/field#),subindustry)",legacy_8bf6f2665559b5b9f1155952,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d7bec67ba732ecb023fa,"future_minimum_operating_lease_payments::group_neutralize(ts_rank(ts_corr(field,field#,#),#),industry)",legacy_dbe3c9d0ebeb00d237ef4ced,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d7c297f3195f65d9763f,"operating_expense::group_rank(field/cap,sector))+(rank(ts_delta(close,#))",legacy_2c73e08255a2c7bd02de8f4d,5,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d7d1dce1bbe2a97ec30c,"intangible_assets_gross_value::group_neutralize(ts_zscore(field/cap,#),sector)",legacy_bdcfebd51a34d6521d089bff,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d7e6f86b2e2ff9c112de,"fnd6_newa2v1300_prsho::group_neutralize(ts_zscore(field#field/cap,#),market)",legacy_255e00ac34788f6e1cb6806c,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d7f64ffcd3445907d153,"fnd6_lcox::rank(ts_mean((field/cap),#))rank((field/cap))",legacy_3d83cd9f4f825457e3092e52,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d7f673c7e01474c01f39,"capex_to_total_assets::group_neutralize(ts_zscore(ts_delta(field,#)/cap,#)*rank(ts_mean(volume,#)/field#),market)",legacy_6a22ed1ed36922d4e1962061,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d810236cb3ac7f9c53e5,"ebit::group_neutralize(rank(field/cap),industry)",legacy_8d7a822ada3b6e1baa5e81f8,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d811fc6b4d7ea7ff7228,"fnd6_newqv1300_oepsxq::group_neutralize(-ts_zscore(ts_delta(field#field,#),#)*rank(ts_mean(volume,#)/field#),subindustry)",legacy_b0571127e3487c44b2c6438f,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d815cca46e32594fae48,"fnd6_rea::group_rank((field/cap),subindustry)",legacy_dac950fa82a2a016491e1238,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d816ea1beadb40d51c6c,"fnd6_newqv1300_lltq::group_rank(ts_delta(field#field,#)/cap,subindustry)",legacy_e90dfadc226be03cf68ff367,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d82099480b18c8f6b3ec,"anl4_fs_detail_estimates_advanced_af_nd_totassets_mean::group_neutralize(rank(field/cap),sector)",legacy_eae54b21d760ca937703a61d,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d8212b08d30b9021f70e,"mdl177_v1_400_curindebitdap_::group_neutralize((ts_zscore(field#field#field/cap,#)-ts_zscore(field#field#field/cap,#))*rank(ts_mean(volume,#)/field#),industry)",legacy_941f4a3ce704a4f88733df30,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d8281d66f41937a40095,"dividends_to_gross_profit::group_neutralize(ts_zscore(field/cap,#)+(ts_rank(vwap/close,#)),industry)",legacy_11d1da4ca3925fedb3ce0921,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d82ec363d6fe89c99ad4,"mdl177_2_globaldevnorthamerica_v502_ebitdap::group_neutralize(ts_zscore(field#field#field,#),subindustry)",legacy_43e1a640407d4984d6999136,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d8377464934fe6255f94,"anl4_fs_detail_estimates_advanced_af_nd_totassets_high::(group_rank(ts_delta(field,#)/cap,industry))*rank(ts_mean(volume,#)/field#)",legacy_5cb96c5077b29ec6f4a04f84,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d83850458f03fb3ae21c,"systematic_risk_last_360_days::group_neutralize(ts_zscore(field#field,#)*rank(ts_mean(volume,#)/field#),sector)",legacy_6f1e411d191dd8879eaba245,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d83adcecea501d14a304,"min_free_cashflow_per_share_guidance::group_rank(field/cap,subindustry)",legacy_30e8b7b992f3086023aee1b7,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d84b864b601fbbd32100,"fnd6_newa2v1300_prsho|fnd6_txdbclq::group_rank((field/cap)-(field#field/cap),subindustry)",legacy_98079fd96bc2a7089d61df78,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_d84e0d7ddcfc5c6345b6,"max_ebitda_guidance::(group_rank(ts_delta(field,#)/cap,market))*rank(ts_mean(volume,#)/field#)",legacy_111a358e9df3d2204694293c,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
